elapsed,g_forward_cmd,g_turn_cmd,g_shortest_bearing,g_shortest
0.104000,0.000000,0.000000,69.000000,0.398256 
0.096000,0.000000,0.000000,69.000000,0.398256 
0.101000,0.000000,0.000000,67.000000,0.400995 
0.099000,0.000000,0.000000,67.000000,0.400995 
0.100000,0.000000,0.000000,65.000000,0.396539 
0.100000,0.000000,0.100000,65.000000,0.396539 
0.108000,0.000000,0.100000,68.000000,0.389622 
0.093000,0.000000,0.100000,68.000000,0.389622 
0.099000,0.000000,0.150000,68.000000,0.399543 
0.104000,0.000000,0.200000,68.000000,0.399543 
0.099000,0.000000,0.200000,60.000000,0.397390 
0.097000,0.000000,0.300000,60.000000,0.397390 
0.100000,0.000000,0.300000,59.000000,0.392329 
0.100000,0.000000,0.300000,59.000000,0.392329 
0.105000,0.000000,0.300000,53.000000,0.404285 
0.096000,0.000000,0.300000,53.000000,0.404285 
0.099000,0.000000,0.300000,48.000000,0.410983 
0.100000,0.000000,0.300000,48.000000,0.410983 
0.101000,0.000000,0.300000,53.000000,0.411726 
0.100000,0.000000,0.300000,53.000000,0.411726 
0.099000,0.000000,0.300000,53.000000,0.411726 
0.100000,0.000000,0.300000,45.000000,0.411963 
0.101000,0.000000,0.300000,42.000000,0.411028 
0.099000,0.000000,0.300000,42.000000,0.411028 
0.100000,0.000000,0.300000,42.000000,0.407889 
0.099000,0.000000,0.300000,42.000000,0.407889 
0.102000,0.000000,0.300000,33.000000,0.415419 
0.098000,0.000000,0.300000,33.000000,0.415419 
0.101000,0.000000,0.300000,29.000000,0.408764 
0.099000,0.000000,0.300000,29.000000,0.408764 
0.100000,0.000000,0.300000,32.000000,0.407433 
0.100000,0.000000,0.300000,32.000000,0.407433 
0.101000,0.000000,0.300000,30.000000,0.417459 
0.099000,0.000000,0.400000,30.000000,0.417459 
0.101000,0.000000,0.400000,26.000000,0.422373 
0.099000,0.000000,0.450000,26.000000,0.422373 
0.102000,0.000000,0.500000,18.000000,0.419999 
0.098000,0.000000,0.500000,18.000000,0.419999 
0.099000,0.000000,0.550000,11.000000,0.420558 
0.099000,0.000000,0.600000,11.000000,0.420558 
0.100000,0.000000,0.600000,8.000000,0.424731 
0.111000,0.000000,0.600000,8.000000,0.424731 
0.089000,0.000000,0.700000,0.000000,0.419872 
0.101000,0.000000,0.700000,0.000000,0.419872 
0.099000,0.000000,0.700000,353.000000,0.416274 
0.099000,0.000000,0.750000,353.000000,0.416274 
0.099000,0.000000,0.800000,348.000000,0.420993 
0.108000,0.000000,0.800000,348.000000,0.420993 
0.092000,0.000000,0.800000,335.000000,0.412693 
0.100000,0.000000,0.800000,335.000000,0.412693 
0.099000,0.000000,0.800000,323.000000,0.424972 
0.099000,0.000000,0.800000,323.000000,0.424972 
0.101000,0.000000,0.800000,316.000000,0.413258 
0.099000,0.000000,0.800000,316.000000,0.413258 
0.102000,0.000000,0.800000,310.000000,0.415668 
0.098000,0.000000,0.800000,310.000000,0.415668 
0.100000,0.000000,0.800000,298.000000,0.422844 
0.100000,0.000000,0.800000,298.000000,0.422844 
0.102000,0.000000,0.800000,289.000000,0.407008 
0.102000,0.000000,0.800000,289.000000,0.407008 
0.096000,0.000000,0.800000,282.000000,0.410062 
0.100000,0.000000,0.800000,282.000000,0.410062 
0.099000,0.000000,0.800000,276.000000,0.404130 
0.100000,0.000000,0.800000,276.000000,0.404130 
0.102000,0.000000,0.800000,263.000000,0.399445 
0.098000,0.000000,0.800000,263.000000,0.399445 
0.103000,0.000000,0.800000,256.000000,0.389972 
0.097000,0.000000,0.800000,256.000000,0.389972 
0.100000,0.000000,0.800000,242.000000,0.389810 
0.100000,0.000000,0.800000,242.000000,0.389810 
0.100000,0.000000,0.800000,236.000000,0.385115 
0.101000,0.000000,0.000000,236.000000,0.385115 
0.100000,0.000000,0.000000,227.000000,0.370901 
0.099000,0.000000,0.000000,227.000000,0.370901 
0.100000,0.000000,0.000000,232.000000,0.379482 
0.100000,0.000000,0.000000,232.000000,0.379482 
0.099000,0.000000,0.000000,232.000000,0.379482 
0.100000,0.000000,0.000000,232.000000,0.377893 
0.099000,0.000000,0.000000,230.000000,0.379895 
0.104000,0.000000,0.000000,230.000000,0.379895 
0.097000,0.000000,0.050000,233.000000,0.376669 
0.102000,0.000000,0.100000,233.000000,0.376669 
0.099000,0.000000,0.100000,228.000000,0.383238 
0.098000,0.000000,0.150000,228.000000,0.383238 
0.104000,0.000000,0.200000,227.000000,0.373838 
0.096000,0.000000,0.250000,227.000000,0.373838 
0.101000,0.000000,0.300000,224.000000,0.376219 
0.099000,0.000000,0.350000,224.000000,0.376219 
0.107000,0.000000,0.400000,223.000000,0.379861 
